selection_label,selection_type,layout_signature,seed,rank,sku_id,sku_class,class_index,global_sku_index,demand_weight,pallets_per_sku,representative_access_pallets,reserve_pallets,representative_slot_id,row,col,level,block_id,block_size,access_type,access_side_count,access_sides,effective_access_side,effective_pick_face_row,effective_pick_face_col,effective_depth,horizontal_access_distance,vertical_level,normalized_distance,normalized_depth,normalized_level,slot_cost,representative_assignment_rule,representative_level_preference_met,representative_depth_preference_met,representative_assignment_status,representative_assignment_warning
L2,deep-block / reserve-oriented,76cdc821160b1fd8a5952575af463e70cb84ba4e,120,3,SKU_C022,C,22,72,0.001,4,1,3,L2__r46__c17__l7,46,17,7,8,110,two_sided,2,"E,W",W,46,13,5,26,7,0.472727273,1,1,2.472727273,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L2,deep-block / reserve-oriented,76cdc821160b1fd8a5952575af463e70cb84ba4e,120,3,SKU_C023,C,23,73,0.001,4,1,3,L2__r31__c26__l7,31,26,7,6,166,two_sided,2,"N,S",N,27,26,5,20,7,0.363636364,1,1,2.363636364,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L2,deep-block / reserve-oriented,76cdc821160b1fd8a5952575af463e70cb84ba4e,120,3,SKU_C024,C,24,74,0.001,4,1,3,L2__r31__c13__l7,31,13,7,6,166,two_sided,2,"N,S",N,27,13,5,7,7,0.127272727,1,1,2.127272727,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L2,deep-block / reserve-oriented,76cdc821160b1fd8a5952575af463e70cb84ba4e,120,3,SKU_C025,C,25,75,0.001,4,1,3,L2__r56__c18__l6,56,18,6,8,110,two_sided,2,"E,W",E,56,22,5,47,6,0.854545455,1,0.857142857,2.711688312,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L2,deep-block / reserve-oriented,76cdc821160b1fd8a5952575af463e70cb84ba4e,120,3,SKU_C026,C,26,76,0.001,4,1,3,L2__r55__c18__l6,55,18,6,8,110,two_sided,2,"E,W",E,55,22,5,46,6,0.836363636,1,0.857142857,2.693506494,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L2,deep-block / reserve-oriented,76cdc821160b1fd8a5952575af463e70cb84ba4e,120,3,SKU_C027,C,27,77,0.001,4,1,3,L2__r54__c18__l6,54,18,6,8,110,two_sided,2,"E,W",E,54,22,5,45,6,0.818181818,1,0.857142857,2.675324675,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L2,deep-block / reserve-oriented,76cdc821160b1fd8a5952575af463e70cb84ba4e,120,3,SKU_C028,C,28,78,0.001,4,1,3,L2__r53__c18__l6,53,18,6,8,110,two_sided,2,"E,W",E,53,22,5,44,6,0.8,1,0.857142857,2.657142857,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L2,deep-block / reserve-oriented,76cdc821160b1fd8a5952575af463e70cb84ba4e,120,3,SKU_C029,C,29,79,0.001,4,1,3,L2__r52__c18__l6,52,18,6,8,110,two_sided,2,"E,W",E,52,22,5,43,6,0.781818182,1,0.857142857,2.638961039,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L2,deep-block / reserve-oriented,76cdc821160b1fd8a5952575af463e70cb84ba4e,120,3,SKU_C030,C,30,80,0.001,4,1,3,L2__r51__c18__l6,51,18,6,8,110,two_sided,2,"E,W",E,51,22,5,42,6,0.763636364,1,0.857142857,2.620779221,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L2,deep-block / reserve-oriented,76cdc821160b1fd8a5952575af463e70cb84ba4e,120,3,SKU_C031,C,31,81,0.001,4,1,3,L2__r50__c18__l6,50,18,6,8,110,two_sided,2,"E,W",E,50,22,5,41,6,0.745454545,1,0.857142857,2.602597403,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L2,deep-block / reserve-oriented,76cdc821160b1fd8a5952575af463e70cb84ba4e,120,3,SKU_C032,C,32,82,0.001,4,1,3,L2__r49__c18__l6,49,18,6,8,110,two_sided,2,"E,W",E,49,22,5,40,6,0.727272727,1,0.857142857,2.584415584,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L2,deep-block / reserve-oriented,76cdc821160b1fd8a5952575af463e70cb84ba4e,120,3,SKU_C033,C,33,83,0.001,4,1,3,L2__r48__c18__l6,48,18,6,8,110,two_sided,2,"E,W",E,48,22,5,39,6,0.709090909,1,0.857142857,2.566233766,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L2,deep-block / reserve-oriented,76cdc821160b1fd8a5952575af463e70cb84ba4e,120,3,SKU_C034,C,34,84,0.001,4,1,3,L2__r47__c18__l6,47,18,6,8,110,two_sided,2,"E,W",E,47,22,5,38,6,0.690909091,1,0.857142857,2.548051948,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L2,deep-block / reserve-oriented,76cdc821160b1fd8a5952575af463e70cb84ba4e,120,3,SKU_C035,C,35,85,0.001,4,1,3,L2__r46__c18__l6,46,18,6,8,110,two_sided,2,"E,W",E,46,22,5,37,6,0.672727273,1,0.857142857,2.52987013,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L2,deep-block / reserve-oriented,76cdc821160b1fd8a5952575af463e70cb84ba4e,120,3,SKU_C036,C,36,86,0.001,4,1,3,L2__r56__c17__l6,56,17,6,8,110,two_sided,2,"E,W",W,56,13,5,36,6,0.654545455,1,0.857142857,2.511688312,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L2,deep-block / reserve-oriented,76cdc821160b1fd8a5952575af463e70cb84ba4e,120,3,SKU_C037,C,37,87,0.001,4,1,3,L2__r55__c17__l6,55,17,6,8,110,two_sided,2,"E,W",W,55,13,5,35,6,0.636363636,1,0.857142857,2.493506494,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L2,deep-block / reserve-oriented,76cdc821160b1fd8a5952575af463e70cb84ba4e,120,3,SKU_C038,C,38,88,0.001,4,1,3,L2__r54__c17__l6,54,17,6,8,110,two_sided,2,"E,W",W,54,13,5,34,6,0.618181818,1,0.857142857,2.475324675,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L2,deep-block / reserve-oriented,76cdc821160b1fd8a5952575af463e70cb84ba4e,120,3,SKU_C039,C,39,89,0.001,4,1,3,L2__r53__c17__l6,53,17,6,8,110,two_sided,2,"E,W",W,53,13,5,33,6,0.6,1,0.857142857,2.457142857,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L2,deep-block / reserve-oriented,76cdc821160b1fd8a5952575af463e70cb84ba4e,120,3,SKU_C040,C,40,90,0.001,4,1,3,L2__r52__c17__l6,52,17,6,8,110,two_sided,2,"E,W",W,52,13,5,32,6,0.581818182,1,0.857142857,2.438961039,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L2,deep-block / reserve-oriented,76cdc821160b1fd8a5952575af463e70cb84ba4e,120,3,SKU_C041,C,41,91,0.001,4,1,3,L2__r51__c17__l6,51,17,6,8,110,two_sided,2,"E,W",W,51,13,5,31,6,0.563636364,1,0.857142857,2.420779221,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L2,deep-block / reserve-oriented,76cdc821160b1fd8a5952575af463e70cb84ba4e,120,3,SKU_C042,C,42,92,0.001,4,1,3,L2__r50__c17__l6,50,17,6,8,110,two_sided,2,"E,W",W,50,13,5,30,6,0.545454545,1,0.857142857,2.402597403,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L2,deep-block / reserve-oriented,76cdc821160b1fd8a5952575af463e70cb84ba4e,120,3,SKU_C043,C,43,93,0.001,4,1,3,L2__r49__c17__l6,49,17,6,8,110,two_sided,2,"E,W",W,49,13,5,29,6,0.527272727,1,0.857142857,2.384415584,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L2,deep-block / reserve-oriented,76cdc821160b1fd8a5952575af463e70cb84ba4e,120,3,SKU_C044,C,44,94,0.001,4,1,3,L2__r48__c17__l6,48,17,6,8,110,two_sided,2,"E,W",W,48,13,5,28,6,0.509090909,1,0.857142857,2.366233766,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L2,deep-block / reserve-oriented,76cdc821160b1fd8a5952575af463e70cb84ba4e,120,3,SKU_C045,C,45,95,0.001,4,1,3,L2__r47__c17__l6,47,17,6,8,110,two_sided,2,"E,W",W,47,13,5,27,6,0.490909091,1,0.857142857,2.348051948,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L2,deep-block / reserve-oriented,76cdc821160b1fd8a5952575af463e70cb84ba4e,120,3,SKU_C046,C,46,96,0.001,4,1,3,L2__r46__c17__l6,46,17,6,8,110,two_sided,2,"E,W",W,46,13,5,26,6,0.472727273,1,0.857142857,2.32987013,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L2,deep-block / reserve-oriented,76cdc821160b1fd8a5952575af463e70cb84ba4e,120,3,SKU_C047,C,47,97,0.001,4,1,3,L2__r31__c26__l6,31,26,6,6,166,two_sided,2,"N,S",N,27,26,5,20,6,0.363636364,1,0.857142857,2.220779221,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L2,deep-block / reserve-oriented,76cdc821160b1fd8a5952575af463e70cb84ba4e,120,3,SKU_C048,C,48,98,0.001,4,1,3,L2__r31__c13__l6,31,13,6,6,166,two_sided,2,"N,S",N,27,13,5,7,6,0.127272727,1,0.857142857,1.984415584,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L2,deep-block / reserve-oriented,76cdc821160b1fd8a5952575af463e70cb84ba4e,120,3,SKU_C049,C,49,99,0.001,4,1,3,L2__r56__c18__l5,56,18,5,8,110,two_sided,2,"E,W",E,56,22,5,47,5,0.854545455,1,0.714285714,2.568831169,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L2,deep-block / reserve-oriented,76cdc821160b1fd8a5952575af463e70cb84ba4e,120,3,SKU_C050,C,50,100,0.001,4,1,3,L2__r55__c18__l5,55,18,5,8,110,two_sided,2,"E,W",E,55,22,5,46,5,0.836363636,1,0.714285714,2.550649351,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_A001,A,1,1,0.04,7,1,6,L3__r1__c13__l0,1,13,0,1,155,two_sided,2,"E,W",W,1,13,1,4,0,0.072727273,0,0,0.072727273,A_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_A002,A,2,2,0.04,7,1,6,L3__r2__c13__l0,2,13,0,1,155,two_sided,2,"E,W",W,2,13,1,4,0,0.072727273,0,0,0.072727273,A_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_A003,A,3,3,0.04,7,1,6,L3__r3__c13__l0,3,13,0,1,155,two_sided,2,"E,W",W,3,13,1,4,0,0.072727273,0,0,0.072727273,A_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_A004,A,4,4,0.04,7,1,6,L3__r4__c13__l0,4,13,0,1,155,two_sided,2,"E,W",W,4,13,1,4,0,0.072727273,0,0,0.072727273,A_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_A005,A,5,5,0.04,7,1,6,L3__r5__c13__l0,5,13,0,1,155,two_sided,2,"E,W",W,5,13,1,4,0,0.072727273,0,0,0.072727273,A_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_A006,A,6,6,0.04,7,1,6,L3__r6__c13__l0,6,13,0,1,155,two_sided,2,"E,W",W,6,13,1,4,0,0.072727273,0,0,0.072727273,A_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_A007,A,7,7,0.04,7,1,6,L3__r7__c13__l0,7,13,0,1,155,two_sided,2,"E,W",W,7,13,1,4,0,0.072727273,0,0,0.072727273,A_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_A008,A,8,8,0.04,7,1,6,L3__r8__c13__l0,8,13,0,1,155,two_sided,2,"E,W",W,8,13,1,4,0,0.072727273,0,0,0.072727273,A_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_A009,A,9,9,0.04,7,1,6,L3__r9__c13__l0,9,13,0,1,155,two_sided,2,"E,W",W,9,13,1,4,0,0.072727273,0,0,0.072727273,A_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_A010,A,10,10,0.04,7,1,6,L3__r10__c13__l0,10,13,0,1,155,two_sided,2,"E,W",W,10,13,1,4,0,0.072727273,0,0,0.072727273,A_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_A011,A,11,11,0.04,7,1,6,L3__r11__c13__l0,11,13,0,1,155,two_sided,2,"E,W",W,11,13,1,4,0,0.072727273,0,0,0.072727273,A_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_A012,A,12,12,0.04,7,1,6,L3__r12__c13__l0,12,13,0,1,155,two_sided,2,"E,W",W,12,13,1,4,0,0.072727273,0,0,0.072727273,A_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_A013,A,13,13,0.04,7,1,6,L3__r13__c13__l0,13,13,0,1,155,two_sided,2,"E,W",W,13,13,1,4,0,0.072727273,0,0,0.072727273,A_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_A014,A,14,14,0.04,7,1,6,L3__r14__c13__l0,14,13,0,1,155,two_sided,2,"E,W",W,14,13,1,4,0,0.072727273,0,0,0.072727273,A_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_A015,A,15,15,0.04,7,1,6,L3__r15__c13__l0,15,13,0,1,155,two_sided,2,"E,W",W,15,13,1,4,0,0.072727273,0,0,0.072727273,A_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_A016,A,16,16,0.04,7,1,6,L3__r16__c13__l0,16,13,0,1,155,two_sided,2,"E,W",W,16,13,1,4,0,0.072727273,0,0,0.072727273,A_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_A017,A,17,17,0.04,7,1,6,L3__r17__c13__l0,17,13,0,1,155,two_sided,2,"E,W",W,17,13,1,4,0,0.072727273,0,0,0.072727273,A_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_A018,A,18,18,0.04,7,1,6,L3__r18__c13__l0,18,13,0,1,155,two_sided,2,"E,W",W,18,13,1,4,0,0.072727273,0,0,0.072727273,A_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_A019,A,19,19,0.04,7,1,6,L3__r19__c13__l0,19,13,0,1,155,two_sided,2,"E,W",W,19,13,1,4,0,0.072727273,0,0,0.072727273,A_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_A020,A,20,20,0.04,7,1,6,L3__r20__c13__l0,20,13,0,1,155,two_sided,2,"E,W",W,20,13,1,4,0,0.072727273,0,0,0.072727273,A_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B001,B,1,21,0.005,15,1,14,L3__r21__c13__l0,21,13,0,1,155,two_sided,2,"E,W",W,21,13,1,4,0,0.072727273,0,0,0.072727273,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B002,B,2,22,0.005,15,1,14,L3__r23__c13__l0,23,13,0,1,155,two_sided,2,"E,W",W,23,13,1,4,0,0.072727273,0,0,0.072727273,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B003,B,3,23,0.005,15,1,14,L3__r24__c13__l0,24,13,0,1,155,two_sided,2,"E,W",W,24,13,1,4,0,0.072727273,0,0,0.072727273,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B004,B,4,24,0.005,15,1,14,L3__r25__c13__l0,25,13,0,1,155,two_sided,2,"E,W",W,25,13,1,5,0,0.090909091,0,0,0.090909091,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B005,B,5,25,0.005,15,1,14,L3__r26__c13__l0,26,13,0,1,155,two_sided,2,"E,W",W,26,13,1,6,0,0.109090909,0,0,0.109090909,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B006,B,6,26,0.005,15,1,14,L3__r31__c13__l0,31,13,0,4,155,two_sided,2,"E,W",W,31,13,1,11,0,0.2,0,0,0.2,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B007,B,7,27,0.005,15,1,14,L3__r1__c13__l1,1,13,1,1,155,two_sided,2,"E,W",W,1,13,1,4,1,0.072727273,0,0.142857143,0.215584416,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B008,B,8,28,0.005,15,1,14,L3__r2__c13__l1,2,13,1,1,155,two_sided,2,"E,W",W,2,13,1,4,1,0.072727273,0,0.142857143,0.215584416,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B009,B,9,29,0.005,15,1,14,L3__r3__c13__l1,3,13,1,1,155,two_sided,2,"E,W",W,3,13,1,4,1,0.072727273,0,0.142857143,0.215584416,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B010,B,10,30,0.005,15,1,14,L3__r4__c13__l1,4,13,1,1,155,two_sided,2,"E,W",W,4,13,1,4,1,0.072727273,0,0.142857143,0.215584416,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B011,B,11,31,0.005,15,1,14,L3__r5__c13__l1,5,13,1,1,155,two_sided,2,"E,W",W,5,13,1,4,1,0.072727273,0,0.142857143,0.215584416,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B012,B,12,32,0.005,15,1,14,L3__r6__c13__l1,6,13,1,1,155,two_sided,2,"E,W",W,6,13,1,4,1,0.072727273,0,0.142857143,0.215584416,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B013,B,13,33,0.005,15,1,14,L3__r7__c13__l1,7,13,1,1,155,two_sided,2,"E,W",W,7,13,1,4,1,0.072727273,0,0.142857143,0.215584416,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B014,B,14,34,0.005,15,1,14,L3__r8__c13__l1,8,13,1,1,155,two_sided,2,"E,W",W,8,13,1,4,1,0.072727273,0,0.142857143,0.215584416,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B015,B,15,35,0.005,15,1,14,L3__r9__c13__l1,9,13,1,1,155,two_sided,2,"E,W",W,9,13,1,4,1,0.072727273,0,0.142857143,0.215584416,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B016,B,16,36,0.005,15,1,14,L3__r10__c13__l1,10,13,1,1,155,two_sided,2,"E,W",W,10,13,1,4,1,0.072727273,0,0.142857143,0.215584416,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B017,B,17,37,0.005,15,1,14,L3__r11__c13__l1,11,13,1,1,155,two_sided,2,"E,W",W,11,13,1,4,1,0.072727273,0,0.142857143,0.215584416,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B018,B,18,38,0.005,15,1,14,L3__r12__c13__l1,12,13,1,1,155,two_sided,2,"E,W",W,12,13,1,4,1,0.072727273,0,0.142857143,0.215584416,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B019,B,19,39,0.005,15,1,14,L3__r13__c13__l1,13,13,1,1,155,two_sided,2,"E,W",W,13,13,1,4,1,0.072727273,0,0.142857143,0.215584416,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B020,B,20,40,0.005,15,1,14,L3__r14__c13__l1,14,13,1,1,155,two_sided,2,"E,W",W,14,13,1,4,1,0.072727273,0,0.142857143,0.215584416,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B021,B,21,41,0.005,15,1,14,L3__r15__c13__l1,15,13,1,1,155,two_sided,2,"E,W",W,15,13,1,4,1,0.072727273,0,0.142857143,0.215584416,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B022,B,22,42,0.005,15,1,14,L3__r16__c13__l1,16,13,1,1,155,two_sided,2,"E,W",W,16,13,1,4,1,0.072727273,0,0.142857143,0.215584416,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B023,B,23,43,0.005,15,1,14,L3__r17__c13__l1,17,13,1,1,155,two_sided,2,"E,W",W,17,13,1,4,1,0.072727273,0,0.142857143,0.215584416,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B024,B,24,44,0.005,15,1,14,L3__r18__c13__l1,18,13,1,1,155,two_sided,2,"E,W",W,18,13,1,4,1,0.072727273,0,0.142857143,0.215584416,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B025,B,25,45,0.005,15,1,14,L3__r19__c13__l1,19,13,1,1,155,two_sided,2,"E,W",W,19,13,1,4,1,0.072727273,0,0.142857143,0.215584416,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B026,B,26,46,0.005,15,1,14,L3__r20__c13__l1,20,13,1,1,155,two_sided,2,"E,W",W,20,13,1,4,1,0.072727273,0,0.142857143,0.215584416,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B027,B,27,47,0.005,15,1,14,L3__r21__c13__l1,21,13,1,1,155,two_sided,2,"E,W",W,21,13,1,4,1,0.072727273,0,0.142857143,0.215584416,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B028,B,28,48,0.005,15,1,14,L3__r23__c13__l1,23,13,1,1,155,two_sided,2,"E,W",W,23,13,1,4,1,0.072727273,0,0.142857143,0.215584416,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B029,B,29,49,0.005,15,1,14,L3__r24__c13__l1,24,13,1,1,155,two_sided,2,"E,W",W,24,13,1,4,1,0.072727273,0,0.142857143,0.215584416,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B030,B,30,50,0.005,15,1,14,L3__r32__c13__l0,32,13,0,4,155,two_sided,2,"E,W",W,32,13,1,12,0,0.218181818,0,0,0.218181818,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C001,C,1,51,0.001,4,1,3,L3__r34__c15__l7,34,15,7,4,155,two_sided,2,"E,W",W,33,13,4,13,7,0.236363636,0.75,1,1.986363636,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C002,C,2,52,0.001,4,1,3,L3__r22__c15__l7,22,15,7,1,155,two_sided,2,"E,W",W,21,13,4,4,7,0.072727273,0.75,1,1.822727273,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C003,C,3,53,0.001,4,1,3,L3__r34__c15__l6,34,15,6,4,155,two_sided,2,"E,W",W,33,13,4,13,6,0.236363636,0.75,0.857142857,1.843506494,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C004,C,4,54,0.001,4,1,3,L3__r22__c15__l6,22,15,6,1,155,two_sided,2,"E,W",W,21,13,4,4,6,0.072727273,0.75,0.857142857,1.67987013,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C005,C,5,55,0.001,4,1,3,L3__r34__c15__l5,34,15,5,4,155,two_sided,2,"E,W",W,33,13,4,13,5,0.236363636,0.75,0.714285714,1.700649351,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C006,C,6,56,0.001,4,1,3,L3__r22__c15__l5,22,15,5,1,155,two_sided,2,"E,W",W,21,13,4,4,5,0.072727273,0.75,0.714285714,1.537012987,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C007,C,7,57,0.001,4,1,3,L3__r34__c15__l4,34,15,4,4,155,two_sided,2,"E,W",W,33,13,4,13,4,0.236363636,0.75,0.571428571,1.557792208,C_representative_deterministic_sort,TRUE,TRUE,assigned,
