selection_label,selection_type,layout_signature,seed,rank,sku_id,sku_class,class_index,global_sku_index,demand_weight,pallets_per_sku,reserve_pallets,reserve_pallet_index,reserve_slot_id,row,col,level,block_id,block_size,access_type,access_side_count,access_sides,effective_access_side,effective_pick_face_row,effective_pick_face_col,effective_depth,horizontal_access_distance,vertical_level,normalized_distance,normalized_depth,normalized_level,slot_cost,representative_slot_id,representative_block_id,representative_effective_access_side,same_block_as_representative,same_side_as_representative,reserve_group_id,reserve_assignment_rule,reserve_level_preference_met,reserve_depth_preference_met,reserve_assignment_status,reserve_assignment_warning
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B021,B,21,41,0.005,15,14,5,L3__r11__c13__l7,11,13,7,1,155,two_sided,2,"E,W",W,11,13,1,4,7,0.072727273,0,1,1.072727273,L3__r15__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth1__level7,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B021,B,21,41,0.005,15,14,6,L3__r12__c13__l7,12,13,7,1,155,two_sided,2,"E,W",W,12,13,1,4,7,0.072727273,0,1,1.072727273,L3__r15__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth1__level7,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B021,B,21,41,0.005,15,14,7,L3__r13__c13__l7,13,13,7,1,155,two_sided,2,"E,W",W,13,13,1,4,7,0.072727273,0,1,1.072727273,L3__r15__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth1__level7,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B021,B,21,41,0.005,15,14,8,L3__r14__c13__l7,14,13,7,1,155,two_sided,2,"E,W",W,14,13,1,4,7,0.072727273,0,1,1.072727273,L3__r15__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth1__level7,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B021,B,21,41,0.005,15,14,9,L3__r15__c13__l7,15,13,7,1,155,two_sided,2,"E,W",W,15,13,1,4,7,0.072727273,0,1,1.072727273,L3__r15__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth1__level7,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B021,B,21,41,0.005,15,14,10,L3__r16__c13__l7,16,13,7,1,155,two_sided,2,"E,W",W,16,13,1,4,7,0.072727273,0,1,1.072727273,L3__r15__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth1__level7,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B021,B,21,41,0.005,15,14,11,L3__r17__c13__l7,17,13,7,1,155,two_sided,2,"E,W",W,17,13,1,4,7,0.072727273,0,1,1.072727273,L3__r15__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth1__level7,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B021,B,21,41,0.005,15,14,12,L3__r18__c13__l7,18,13,7,1,155,two_sided,2,"E,W",W,18,13,1,4,7,0.072727273,0,1,1.072727273,L3__r15__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth1__level7,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B021,B,21,41,0.005,15,14,13,L3__r19__c13__l7,19,13,7,1,155,two_sided,2,"E,W",W,19,13,1,4,7,0.072727273,0,1,1.072727273,L3__r15__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth1__level7,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B021,B,21,41,0.005,15,14,14,L3__r20__c13__l7,20,13,7,1,155,two_sided,2,"E,W",W,20,13,1,4,7,0.072727273,0,1,1.072727273,L3__r15__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth1__level7,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B022,B,22,42,0.005,15,14,1,L3__r21__c13__l7,21,13,7,1,155,two_sided,2,"E,W",W,21,13,1,4,7,0.072727273,0,1,1.072727273,L3__r16__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth1__level7,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B022,B,22,42,0.005,15,14,2,L3__r23__c13__l7,23,13,7,1,155,two_sided,2,"E,W",W,23,13,1,4,7,0.072727273,0,1,1.072727273,L3__r16__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth1__level7,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B022,B,22,42,0.005,15,14,3,L3__r24__c13__l7,24,13,7,1,155,two_sided,2,"E,W",W,24,13,1,4,7,0.072727273,0,1,1.072727273,L3__r16__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth1__level7,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B022,B,22,42,0.005,15,14,4,L3__r26__c14__l5,26,14,5,1,155,two_sided,2,"E,W",W,26,13,2,6,5,0.109090909,0.25,0.714285714,1.073376623,L3__r16__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth2__level5,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B022,B,22,42,0.005,15,14,5,L3__r25__c13__l7,25,13,7,1,155,two_sided,2,"E,W",W,25,13,1,5,7,0.090909091,0,1,1.090909091,L3__r16__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth1__level7,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B022,B,22,42,0.005,15,14,6,L3__r26__c13__l7,26,13,7,1,155,two_sided,2,"E,W",W,26,13,1,6,7,0.109090909,0,1,1.109090909,L3__r16__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth1__level7,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B022,B,22,42,0.005,15,14,7,L3__r1__c15__l4,1,15,4,1,155,two_sided,2,"E,W",W,1,13,3,4,4,0.072727273,0.5,0.571428571,1.144155844,L3__r16__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth3__level4,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B022,B,22,42,0.005,15,14,8,L3__r2__c15__l4,2,15,4,1,155,two_sided,2,"E,W",W,2,13,3,4,4,0.072727273,0.5,0.571428571,1.144155844,L3__r16__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth3__level4,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B022,B,22,42,0.005,15,14,9,L3__r3__c15__l4,3,15,4,1,155,two_sided,2,"E,W",W,3,13,3,4,4,0.072727273,0.5,0.571428571,1.144155844,L3__r16__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth3__level4,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B022,B,22,42,0.005,15,14,10,L3__r4__c15__l4,4,15,4,1,155,two_sided,2,"E,W",W,4,13,3,4,4,0.072727273,0.5,0.571428571,1.144155844,L3__r16__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth3__level4,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B022,B,22,42,0.005,15,14,11,L3__r5__c15__l4,5,15,4,1,155,two_sided,2,"E,W",W,5,13,3,4,4,0.072727273,0.5,0.571428571,1.144155844,L3__r16__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth3__level4,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B022,B,22,42,0.005,15,14,12,L3__r6__c15__l4,6,15,4,1,155,two_sided,2,"E,W",W,6,13,3,4,4,0.072727273,0.5,0.571428571,1.144155844,L3__r16__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth3__level4,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B022,B,22,42,0.005,15,14,13,L3__r7__c15__l4,7,15,4,1,155,two_sided,2,"E,W",W,7,13,3,4,4,0.072727273,0.5,0.571428571,1.144155844,L3__r16__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth3__level4,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B022,B,22,42,0.005,15,14,14,L3__r8__c15__l4,8,15,4,1,155,two_sided,2,"E,W",W,8,13,3,4,4,0.072727273,0.5,0.571428571,1.144155844,L3__r16__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth3__level4,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B023,B,23,43,0.005,15,14,1,L3__r9__c15__l4,9,15,4,1,155,two_sided,2,"E,W",W,9,13,3,4,4,0.072727273,0.5,0.571428571,1.144155844,L3__r17__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth3__level4,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B023,B,23,43,0.005,15,14,2,L3__r10__c15__l4,10,15,4,1,155,two_sided,2,"E,W",W,10,13,3,4,4,0.072727273,0.5,0.571428571,1.144155844,L3__r17__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth3__level4,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B023,B,23,43,0.005,15,14,3,L3__r11__c15__l4,11,15,4,1,155,two_sided,2,"E,W",W,11,13,3,4,4,0.072727273,0.5,0.571428571,1.144155844,L3__r17__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth3__level4,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B023,B,23,43,0.005,15,14,4,L3__r12__c15__l4,12,15,4,1,155,two_sided,2,"E,W",W,12,13,3,4,4,0.072727273,0.5,0.571428571,1.144155844,L3__r17__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth3__level4,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B023,B,23,43,0.005,15,14,5,L3__r13__c15__l4,13,15,4,1,155,two_sided,2,"E,W",W,13,13,3,4,4,0.072727273,0.5,0.571428571,1.144155844,L3__r17__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth3__level4,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B023,B,23,43,0.005,15,14,6,L3__r14__c15__l4,14,15,4,1,155,two_sided,2,"E,W",W,14,13,3,4,4,0.072727273,0.5,0.571428571,1.144155844,L3__r17__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth3__level4,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B023,B,23,43,0.005,15,14,7,L3__r15__c15__l4,15,15,4,1,155,two_sided,2,"E,W",W,15,13,3,4,4,0.072727273,0.5,0.571428571,1.144155844,L3__r17__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth3__level4,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B023,B,23,43,0.005,15,14,8,L3__r16__c15__l4,16,15,4,1,155,two_sided,2,"E,W",W,16,13,3,4,4,0.072727273,0.5,0.571428571,1.144155844,L3__r17__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth3__level4,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B023,B,23,43,0.005,15,14,9,L3__r17__c15__l4,17,15,4,1,155,two_sided,2,"E,W",W,17,13,3,4,4,0.072727273,0.5,0.571428571,1.144155844,L3__r17__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth3__level4,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B023,B,23,43,0.005,15,14,10,L3__r18__c15__l4,18,15,4,1,155,two_sided,2,"E,W",W,18,13,3,4,4,0.072727273,0.5,0.571428571,1.144155844,L3__r17__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth3__level4,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B023,B,23,43,0.005,15,14,11,L3__r19__c15__l4,19,15,4,1,155,two_sided,2,"E,W",W,19,13,3,4,4,0.072727273,0.5,0.571428571,1.144155844,L3__r17__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth3__level4,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B023,B,23,43,0.005,15,14,12,L3__r20__c15__l4,20,15,4,1,155,two_sided,2,"E,W",W,20,13,3,4,4,0.072727273,0.5,0.571428571,1.144155844,L3__r17__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth3__level4,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B023,B,23,43,0.005,15,14,13,L3__r21__c15__l4,21,15,4,1,155,two_sided,2,"E,W",W,21,13,3,4,4,0.072727273,0.5,0.571428571,1.144155844,L3__r17__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth3__level4,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B023,B,23,43,0.005,15,14,14,L3__r22__c14__l4,22,14,4,1,155,two_sided,2,"E,W",W,21,13,3,4,4,0.072727273,0.5,0.571428571,1.144155844,L3__r17__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth3__level4,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B024,B,24,44,0.005,15,14,1,L3__r23__c15__l4,23,15,4,1,155,two_sided,2,"E,W",W,23,13,3,4,4,0.072727273,0.5,0.571428571,1.144155844,L3__r18__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth3__level4,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B024,B,24,44,0.005,15,14,2,L3__r24__c15__l4,24,15,4,1,155,two_sided,2,"E,W",W,24,13,3,4,4,0.072727273,0.5,0.571428571,1.144155844,L3__r18__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth3__level4,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B024,B,24,44,0.005,15,14,3,L3__r25__c15__l4,25,15,4,1,155,two_sided,2,"E,W",W,25,13,3,5,4,0.090909091,0.5,0.571428571,1.162337662,L3__r18__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth3__level4,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B024,B,24,44,0.005,15,14,4,L3__r1__c14__l6,1,14,6,1,155,two_sided,2,"E,W",W,1,13,2,4,6,0.072727273,0.25,0.857142857,1.17987013,L3__r18__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth2__level6,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B024,B,24,44,0.005,15,14,5,L3__r2__c14__l6,2,14,6,1,155,two_sided,2,"E,W",W,2,13,2,4,6,0.072727273,0.25,0.857142857,1.17987013,L3__r18__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth2__level6,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B024,B,24,44,0.005,15,14,6,L3__r3__c14__l6,3,14,6,1,155,two_sided,2,"E,W",W,3,13,2,4,6,0.072727273,0.25,0.857142857,1.17987013,L3__r18__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth2__level6,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B024,B,24,44,0.005,15,14,7,L3__r4__c14__l6,4,14,6,1,155,two_sided,2,"E,W",W,4,13,2,4,6,0.072727273,0.25,0.857142857,1.17987013,L3__r18__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth2__level6,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B024,B,24,44,0.005,15,14,8,L3__r5__c14__l6,5,14,6,1,155,two_sided,2,"E,W",W,5,13,2,4,6,0.072727273,0.25,0.857142857,1.17987013,L3__r18__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth2__level6,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B024,B,24,44,0.005,15,14,9,L3__r6__c14__l6,6,14,6,1,155,two_sided,2,"E,W",W,6,13,2,4,6,0.072727273,0.25,0.857142857,1.17987013,L3__r18__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth2__level6,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B024,B,24,44,0.005,15,14,10,L3__r7__c14__l6,7,14,6,1,155,two_sided,2,"E,W",W,7,13,2,4,6,0.072727273,0.25,0.857142857,1.17987013,L3__r18__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth2__level6,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B024,B,24,44,0.005,15,14,11,L3__r8__c14__l6,8,14,6,1,155,two_sided,2,"E,W",W,8,13,2,4,6,0.072727273,0.25,0.857142857,1.17987013,L3__r18__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth2__level6,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B024,B,24,44,0.005,15,14,12,L3__r9__c14__l6,9,14,6,1,155,two_sided,2,"E,W",W,9,13,2,4,6,0.072727273,0.25,0.857142857,1.17987013,L3__r18__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth2__level6,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B024,B,24,44,0.005,15,14,13,L3__r10__c14__l6,10,14,6,1,155,two_sided,2,"E,W",W,10,13,2,4,6,0.072727273,0.25,0.857142857,1.17987013,L3__r18__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth2__level6,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B024,B,24,44,0.005,15,14,14,L3__r11__c14__l6,11,14,6,1,155,two_sided,2,"E,W",W,11,13,2,4,6,0.072727273,0.25,0.857142857,1.17987013,L3__r18__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth2__level6,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B025,B,25,45,0.005,15,14,1,L3__r12__c14__l6,12,14,6,1,155,two_sided,2,"E,W",W,12,13,2,4,6,0.072727273,0.25,0.857142857,1.17987013,L3__r19__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth2__level6,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B025,B,25,45,0.005,15,14,2,L3__r13__c14__l6,13,14,6,1,155,two_sided,2,"E,W",W,13,13,2,4,6,0.072727273,0.25,0.857142857,1.17987013,L3__r19__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth2__level6,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B025,B,25,45,0.005,15,14,3,L3__r14__c14__l6,14,14,6,1,155,two_sided,2,"E,W",W,14,13,2,4,6,0.072727273,0.25,0.857142857,1.17987013,L3__r19__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth2__level6,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B025,B,25,45,0.005,15,14,4,L3__r15__c14__l6,15,14,6,1,155,two_sided,2,"E,W",W,15,13,2,4,6,0.072727273,0.25,0.857142857,1.17987013,L3__r19__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth2__level6,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B025,B,25,45,0.005,15,14,5,L3__r16__c14__l6,16,14,6,1,155,two_sided,2,"E,W",W,16,13,2,4,6,0.072727273,0.25,0.857142857,1.17987013,L3__r19__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth2__level6,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B025,B,25,45,0.005,15,14,6,L3__r17__c14__l6,17,14,6,1,155,two_sided,2,"E,W",W,17,13,2,4,6,0.072727273,0.25,0.857142857,1.17987013,L3__r19__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth2__level6,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B025,B,25,45,0.005,15,14,7,L3__r18__c14__l6,18,14,6,1,155,two_sided,2,"E,W",W,18,13,2,4,6,0.072727273,0.25,0.857142857,1.17987013,L3__r19__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth2__level6,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B025,B,25,45,0.005,15,14,8,L3__r19__c14__l6,19,14,6,1,155,two_sided,2,"E,W",W,19,13,2,4,6,0.072727273,0.25,0.857142857,1.17987013,L3__r19__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth2__level6,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_B025,B,25,45,0.005,15,14,9,L3__r20__c14__l6,20,14,6,1,155,two_sided,2,"E,W",W,20,13,2,4,6,0.072727273,0.25,0.857142857,1.17987013,L3__r19__c13__l1,1,W,TRUE,TRUE,L3__block1__sideW__depth2__level6,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
