workload_seed_id,rng_seed,order_id,order_index_within_seed,line_index,line_count,sku_id,sku_class,demand_weight,sampling_rule,line_generation_status,line_generation_warning
20,20260637,W020__O0730,730,3,5,SKU_A002,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0730,730,4,5,SKU_B004,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0730,730,5,5,SKU_A004,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0731,731,1,5,SKU_A018,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0731,731,2,5,SKU_A016,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0731,731,3,5,SKU_A017,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0731,731,4,5,SKU_A012,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0731,731,5,5,SKU_A010,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0732,732,1,3,SKU_A014,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0732,732,2,3,SKU_C034,C,0.001,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0732,732,3,3,SKU_A013,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0733,733,1,4,SKU_B002,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0733,733,2,4,SKU_C046,C,0.001,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0733,733,3,4,SKU_A001,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0733,733,4,4,SKU_A007,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0734,734,1,4,SKU_A013,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0734,734,2,4,SKU_A005,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0734,734,3,4,SKU_A018,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0734,734,4,4,SKU_A017,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0735,735,1,5,SKU_A011,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0735,735,2,5,SKU_A002,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0735,735,3,5,SKU_A010,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0735,735,4,5,SKU_A020,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0735,735,5,5,SKU_A016,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0736,736,1,5,SKU_A007,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0736,736,2,5,SKU_A016,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0736,736,3,5,SKU_A015,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0736,736,4,5,SKU_A014,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0736,736,5,5,SKU_A006,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0737,737,1,2,SKU_A015,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0737,737,2,2,SKU_A006,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0738,738,1,1,SKU_A010,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0739,739,1,4,SKU_A016,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0739,739,2,4,SKU_A020,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0739,739,3,4,SKU_A019,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0739,739,4,4,SKU_A008,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0740,740,1,5,SKU_A013,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0740,740,2,5,SKU_A007,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0740,740,3,5,SKU_B005,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0740,740,4,5,SKU_A018,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0740,740,5,5,SKU_A001,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0741,741,1,2,SKU_C014,C,0.001,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0741,741,2,2,SKU_A012,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0742,742,1,3,SKU_A020,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0742,742,2,3,SKU_B018,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0742,742,3,3,SKU_A003,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0743,743,1,2,SKU_A018,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0743,743,2,2,SKU_A004,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0744,744,1,2,SKU_A012,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0744,744,2,2,SKU_A003,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0745,745,1,2,SKU_B014,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0745,745,2,2,SKU_A005,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0746,746,1,2,SKU_B024,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0746,746,2,2,SKU_A002,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0747,747,1,2,SKU_C031,C,0.001,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0747,747,2,2,SKU_A016,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0748,748,1,5,SKU_A007,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0748,748,2,5,SKU_A013,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0748,748,3,5,SKU_C038,C,0.001,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0748,748,4,5,SKU_A012,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0748,748,5,5,SKU_A014,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0749,749,1,3,SKU_A008,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0749,749,2,3,SKU_A010,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0749,749,3,3,SKU_A017,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0750,750,1,3,SKU_A003,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0750,750,2,3,SKU_A017,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0750,750,3,3,SKU_A005,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0751,751,1,4,SKU_A006,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0751,751,2,4,SKU_A003,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0751,751,3,4,SKU_B021,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0751,751,4,4,SKU_A016,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0752,752,1,1,SKU_A012,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0753,753,1,4,SKU_A012,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0753,753,2,4,SKU_A004,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0753,753,3,4,SKU_A001,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0753,753,4,4,SKU_A009,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0754,754,1,4,SKU_A003,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0754,754,2,4,SKU_A010,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0754,754,3,4,SKU_B016,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0754,754,4,4,SKU_B014,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0755,755,1,1,SKU_A004,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0756,756,1,4,SKU_A006,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0756,756,2,4,SKU_A001,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0756,756,3,4,SKU_A011,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0756,756,4,4,SKU_B018,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0757,757,1,5,SKU_A010,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0757,757,2,5,SKU_A013,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0757,757,3,5,SKU_B013,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0757,757,4,5,SKU_A016,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0757,757,5,5,SKU_A014,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0758,758,1,1,SKU_A018,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0759,759,1,5,SKU_A001,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0759,759,2,5,SKU_A015,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0759,759,3,5,SKU_A003,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0759,759,4,5,SKU_A014,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0759,759,5,5,SKU_A017,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0760,760,1,4,SKU_A002,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0760,760,2,4,SKU_A004,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0760,760,3,4,SKU_A008,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0760,760,4,4,SKU_A017,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0761,761,1,5,SKU_C021,C,0.001,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0761,761,2,5,SKU_A017,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0761,761,3,5,SKU_A015,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0761,761,4,5,SKU_C047,C,0.001,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0761,761,5,5,SKU_A007,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0762,762,1,3,SKU_C008,C,0.001,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0762,762,2,3,SKU_A002,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0762,762,3,3,SKU_A016,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0763,763,1,2,SKU_A001,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0763,763,2,2,SKU_A007,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0764,764,1,3,SKU_A006,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0764,764,2,3,SKU_A012,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0764,764,3,3,SKU_A020,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0765,765,1,2,SKU_A006,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0765,765,2,2,SKU_A003,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0766,766,1,4,SKU_A012,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0766,766,2,4,SKU_A008,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0766,766,3,4,SKU_A017,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0766,766,4,4,SKU_A007,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0767,767,1,3,SKU_A011,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0767,767,2,3,SKU_A016,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0767,767,3,3,SKU_B010,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0768,768,1,2,SKU_B021,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0768,768,2,2,SKU_A018,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0769,769,1,4,SKU_A018,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0769,769,2,4,SKU_A007,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0769,769,3,4,SKU_A013,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0769,769,4,4,SKU_B022,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0770,770,1,1,SKU_A001,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0771,771,1,3,SKU_A011,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0771,771,2,3,SKU_A004,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0771,771,3,3,SKU_A008,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0772,772,1,5,SKU_A011,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0772,772,2,5,SKU_A015,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0772,772,3,5,SKU_A020,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0772,772,4,5,SKU_B018,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0772,772,5,5,SKU_A007,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0773,773,1,5,SKU_C047,C,0.001,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0773,773,2,5,SKU_B001,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0773,773,3,5,SKU_A011,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0773,773,4,5,SKU_A007,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0773,773,5,5,SKU_A015,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0774,774,1,2,SKU_A016,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0774,774,2,2,SKU_A006,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0775,775,1,1,SKU_A005,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0776,776,1,2,SKU_A014,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0776,776,2,2,SKU_A011,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0777,777,1,1,SKU_A020,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0778,778,1,1,SKU_B014,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0779,779,1,1,SKU_A011,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0780,780,1,2,SKU_A002,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0780,780,2,2,SKU_A006,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0781,781,1,5,SKU_A015,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0781,781,2,5,SKU_A018,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0781,781,3,5,SKU_A012,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0781,781,4,5,SKU_C002,C,0.001,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0781,781,5,5,SKU_A017,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0782,782,1,1,SKU_A008,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0783,783,1,1,SKU_A001,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0784,784,1,5,SKU_A010,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0784,784,2,5,SKU_C010,C,0.001,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0784,784,3,5,SKU_B019,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0784,784,4,5,SKU_A008,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0784,784,5,5,SKU_A002,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0785,785,1,5,SKU_A008,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0785,785,2,5,SKU_A009,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0785,785,3,5,SKU_B026,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0785,785,4,5,SKU_A015,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0785,785,5,5,SKU_A019,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0786,786,1,2,SKU_A015,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0786,786,2,2,SKU_A019,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0787,787,1,3,SKU_A014,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0787,787,2,3,SKU_A011,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0787,787,3,3,SKU_B012,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0788,788,1,5,SKU_B010,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0788,788,2,5,SKU_A018,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0788,788,3,5,SKU_B023,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0788,788,4,5,SKU_B005,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0788,788,5,5,SKU_A020,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0789,789,1,4,SKU_C028,C,0.001,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0789,789,2,4,SKU_A003,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0789,789,3,4,SKU_A015,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0789,789,4,4,SKU_A019,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0790,790,1,1,SKU_A016,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0791,791,1,1,SKU_A010,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0792,792,1,2,SKU_A005,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0792,792,2,2,SKU_A018,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0793,793,1,5,SKU_A008,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0793,793,2,5,SKU_A018,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0793,793,3,5,SKU_B017,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0793,793,4,5,SKU_A006,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0793,793,5,5,SKU_A002,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0794,794,1,3,SKU_B013,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0794,794,2,3,SKU_A005,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0794,794,3,3,SKU_A013,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0795,795,1,3,SKU_A011,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0795,795,2,3,SKU_A004,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0795,795,3,3,SKU_A018,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0796,796,1,4,SKU_A012,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0796,796,2,4,SKU_A002,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0796,796,3,4,SKU_A008,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0796,796,4,4,SKU_A010,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0797,797,1,5,SKU_A017,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0797,797,2,5,SKU_B002,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0797,797,3,5,SKU_A001,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0797,797,4,5,SKU_A002,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0797,797,5,5,SKU_A011,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0798,798,1,3,SKU_A004,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0798,798,2,3,SKU_A017,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0798,798,3,3,SKU_A018,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0799,799,1,4,SKU_B030,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0799,799,2,4,SKU_A011,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0799,799,3,4,SKU_A013,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0799,799,4,4,SKU_A007,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0800,800,1,5,SKU_B023,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0800,800,2,5,SKU_A018,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0800,800,3,5,SKU_A011,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0800,800,4,5,SKU_A008,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0800,800,5,5,SKU_B005,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0801,801,1,1,SKU_A020,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0802,802,1,5,SKU_A002,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0802,802,2,5,SKU_A008,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0802,802,3,5,SKU_B026,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0802,802,4,5,SKU_A017,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0802,802,5,5,SKU_B022,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0803,803,1,3,SKU_A017,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0803,803,2,3,SKU_A007,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0803,803,3,3,SKU_A002,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0804,804,1,3,SKU_A008,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0804,804,2,3,SKU_A014,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0804,804,3,3,SKU_A005,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0805,805,1,3,SKU_A004,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0805,805,2,3,SKU_A019,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0805,805,3,3,SKU_C020,C,0.001,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0806,806,1,5,SKU_A001,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0806,806,2,5,SKU_A014,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0806,806,3,5,SKU_A010,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0806,806,4,5,SKU_A011,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0806,806,5,5,SKU_A004,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0807,807,1,5,SKU_A009,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0807,807,2,5,SKU_A018,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0807,807,3,5,SKU_A001,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0807,807,4,5,SKU_A007,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0807,807,5,5,SKU_A011,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0808,808,1,5,SKU_A011,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0808,808,2,5,SKU_A005,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0808,808,3,5,SKU_C011,C,0.001,abc_demand_weighted_without_replacement_within_order,generated,
20,20260637,W020__O0808,808,4,5,SKU_A010,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
